Time,Close,High,Low,Open,Volume
2000-01-01,1.1315081119537354,1.3341663558706651,1.094354175115299,1.1652843105367507,168657765
2000-02-01,1.047067403793335,1.1973724884050763,1.0065359719913185,1.1483968383890988,224247540
2000-03-01,1.2970120906829834,1.3172775962741208,1.0521336028048438,1.0521336028048438,228900030
2000-04-01,1.334167242050171,1.3679433315155591,1.2091943955038147,1.285191451891811,119334482
2000-05-01,1.6043771505355835,1.6702408056300786,1.3139002313018502,1.3290993946519,193973663
2000-06-01,1.4523838758468628,1.6482868772035906,1.42705161500419,1.5452690953748425,268890560
2000-07-01,1.4084742069244385,1.5790452979930159,1.3594984363602935,1.4439398102124568,164286251
2000-08-01,1.6043771505355835,1.695573183054647,1.3763866745808881,1.427050771668297,197673768
2000-09-01,1.7023289203643799,1.8982317196017444,1.5807334806683044,1.6094438658473247,216842429
2000-10-01,1.5199358463287354,1.764814361344353,1.4777154353867925,1.702328574117795,186908345
2000-11-01,1.4354954957962036,1.5452687318421363,1.3611874692076025,1.5199363454066193,185028071
2000-12-01,1.4017194509506226,1.5621568057561133,1.2581697402418959,1.4371845296625108,162133167
2001-01-01,1.4777157306671143,1.5047371147950666,1.3290996965918822,1.4591386935196164,163575634
2001-02-01,1.4625169038772583,1.6516643833427889,1.4473172086983184,1.486160289478302,218567510
2001-03-01,1.5418916940689087,1.6989516137533325,1.4625172991800475,1.4777163407051548,224123386
2001-04-01,1.6198939085006714,1.66524810263419,1.4757077067711177,1.5569394179915,170966043
2001-05-01,1.7600188255310059,1.7718650690748936,1.4591232112766144,1.6246327518881905,274284707
2001-06-01,1.5180163383483887,1.7583266707473,1.4520157311532937,1.7502037077045638,165500016
2001-07-01,1.534648060798645,1.5634755206066242,1.3925445798777911,1.5034465142819864,120489435
2001-08-01,1.4345991611480713,1.6784469309195442,1.4345991611480713,1.5580494334462596,112061693
2001-09-01,1.3145408630371094,1.6279144473115674,0.0,1.4698708734419532,164871080
2001-10-01,1.442826509475708,1.537995529413461,1.2915763035330838,1.3027928584459876,167447268
2001-11-01,1.3364423513412476,1.4836142782701958,1.2202000953630632,1.432630751379736,212477452
