Time,Close,High,Low,Open,Volume
2013-11-01,23.904184341430664,24.151495418663327,23.169978291067178,23.9350974890396,25667600
2013-12-01,23.494577407836914,24.491551971861693,22.667630336393994,23.89645869600615,26898700
2014-01-01,22.696887969970703,23.623768868098164,22.307442389233433,23.61597977820938,29048000
2014-02-01,22.82930564880371,23.133074293457618,22.00368121221216,22.603427923925054,40456800
2014-03-01,24.901153564453125,24.94009901963214,22.47101361473661,22.68910222127025,29916000
2014-04-01,25.66306495666504,26.024626544203446,24.586237425736282,25.128579807043895,29709600
2014-05-01,25.3643856048584,25.67092712219273,24.20895711794754,25.521587228673116,30209400
2014-06-01,27.187917709350586,27.2743787538439,25.097144172510493,25.34080684350332,32045900
2014-07-01,26.53912925720215,27.56931277638654,25.841773003911708,27.379123608051227,25914500
2014-08-01,27.482141494750977,27.482141494750977,25.8259223652229,26.570823606190668,22229900
2014-09-01,23.876497268676758,27.497991918906024,23.59121654221165,27.442520708523283,38786800
2014-10-01,22.278310775756836,24.067604864343895,20.600848615164274,23.963762563607926,69009900
2014-11-01,20.504987716674805,23.252832223358183,20.049676586712145,22.33422033819185,37860100
2014-12-01,19.14703369140625,21.255844506048078,14.953377881667505,20.369185361588194,70305000
2015-01-01,19.472410202026367,20.18432303932673,17.69263119483075,19.415781087405854,50681100
2015-02-01,17.449932098388672,21.373537964461704,17.449932098388672,19.796005215897758,53354400
2015-03-01,17.271953582763672,18.186112491644174,16.543862184261798,17.409482078049496,58587900
2015-04-01,18.61635398864746,19.885837955574587,17.461534067310136,17.608958152954763,51849400
2015-05-01,16.80631446838379,19.0422418456665,16.568797583698352,18.575400037460096,46144500
2015-06-01,16.35584831237793,17.76456538950434,15.995480208043833,16.863642004352027,48009300
2015-07-01,15.815152168273926,16.63661058724015,14.097557148377792,16.313006187153718,48689200
2015-08-01,15.823452949523926,15.98940484846917,13.068662188948139,15.599418360738225,51106700
2015-09-01,16.79426383972168,17.35020050875122,14.105854175091025,15.259214686493753,72482600
2015-10-01,16.307405471801758,18.709985989748596,15.696296703361261,17.203140548199993,54857800
2015-11-01,16.541805267333984,18.25793319166841,15.98929571136729,16.20695123291629,37039800
2015-12-01,14.649873733520508,17.203136802678845,14.105735885617365,16.734341290284856,40145600
2016-01-01,14.576059341430664,15.32766326642048,13.275530341888183,14.694288737967115,59086400
2016-02-01,13.072850227355957,14.424049579371209,10.758922082003915,14.314265366926831,55072400
2016-03-01,14.272037506103516,15.310771233649819,12.996844205724907,13.207969025669499,50035400
2016-04-01,16.84768295288086,17.034033426957897,13.654332411941718,14.128675988889743,43675800
2016-05-01,16.74604606628418,17.372857900844263,15.500891408246652,16.695222306147286,36561500
2016-06-01,15.136652946472168,17.787895744136502,14.331961778471353,16.568153869311846,48310300
2016-07-01,15.8734769821167,16.068816325897508,14.633493489590206,15.678136018418625,32293400
2016-08-01,16.09429359436035,17.037018887038244,15.015678322101648,15.261975366523377,28400000
2016-09-01,15.992375373840332,16.850171595475363,14.574039303598951,16.051826324462688,40137800
2016-10-01,16.477712631225586,18.214896960014773,15.609119654718794,16.128572603767356,35273000
2016-11-01,17.686941146850586,18.104206285162018,15.294051025685958,16.537332250893353,35970500
2016-12-01,17.286701202392578,18.78544993225846,17.184514711847736,18.180841927897355,41027000
2017-01-01,15.159882545471191,17.814569671690997,14.989162498393938,17.54995343591055,29811800
2017-02-01,14.340429306030273,16.090304176490367,14.297750106209806,15.27938635504458,40625000
2017-03-01,12.846635818481445,15.20256306755163,12.6417727210064,14.562365277401925,93363400
2017-04-01,11.653244972229004,13.160204144581137,11.439188299448123,13.014645541765224,131560100
2017-05-01,10.317534446716309,11.678935366628602,10.231911428943082,11.60187481394502,68651800
2017-06-01,8.185527801513672,10.600086890326894,7.688915552736208,10.283283101951938,110260500
2017-07-01,9.004292488098145,9.546098137886455,7.645478631232851,8.4194862336914,92616100
2017-08-01,8.402283668518066,9.279491936025993,7.826077892143,8.978488624725093,59025700
2017-09-01,10.758708000183105,11.334913839436815,8.32488367862949,8.385084019391835,94498700
2017-10-01,10.816564559936523,10.911597974035361,10.272280481544822,10.617857281831578,66358700
2017-11-01,10.626498222351074,12.656763617046323,10.064934822517777,10.972075065386806,77612400
2017-12-01,9.918065071105957,11.16214343074922,9.356502460492694,10.756089997151188,66945100
2018-01-01,10.176734924316406,12.076739680409236,10.003218716027016,10.063950009471212,78759500
2018-02-01,8.103216171264648,10.298198442632923,7.834265381939356,10.246143984951052,105738600
2018-03-01,9.517374992370605,10.081302974491429,7.912347924194891,8.068512952581262,95107000
2018-04-01,11.210590362548828,11.585439305456358,9.223020866791552,9.475825755149463,118400900
2018-05-01,11.925416946411133,12.771005103679538,11.088545567165491,11.114697563947765,124674500
2018-06-01,11.89926815032959,12.073617071574711,10.53935221784709,11.93413776830716,91479100
2018-07-01,11.421151161193848,12.987730459588741,11.263617776946605,12.191313167477439,68540000
2018-08-01,10.589726448059082,11.814983681135455,10.090871013966725,11.377391692945254,74986800
2018-09-01,11.351137161254883,11.482414432574714,9.51325035493401,10.659741807379989,81535700
2018-10-01,9.79093074798584,11.979388070263338,9.30753634826378,11.557516304588132,94757000
2018-11-01,8.630786895751953,10.678621257623105,8.015557835814334,9.764566438754365,115107400
2018-12-01,8.437426567077637,10.063388410921824,7.6815732640413765,9.448159582489348,95842800
2019-01-01,9.060564041137695,9.652238355309716,8.115650865357347,8.274608395190388,93102500
2019-02-01,10.650135040283203,10.809091701473347,8.495380953889674,9.078224010020238,75942500
2019-03-01,10.243913650512695,10.950389757014852,9.431465285849264,10.720785443494627,84663600
2019-04-01,11.77767276763916,12.646808715308136,10.420757364638746,10.571525836726344,99042800
2019-05-01,9.826552391052246,11.795410611478285,9.622572014945225,11.724460841894281,68528100
2019-06-01,10.243385314941406,10.72229679441925,9.12592491423038,9.924110431430732,66187300
2019-07-01,10.931530952453613,11.421533679384973,10.120797329575907,10.388072084947666,53203100
2019-08-01,10.352435111999512,10.886984602319187,9.577338945786076,10.815711450228962,56064900
2019-09-01,11.074077606201172,12.748998495649323,10.01388790853177,10.174252936666683,77321700
2019-10-01,10.036640167236328,11.271093308925623,9.51781214649478,11.172694332276814,57943200
2019-11-01,10.501794815063477,11.2353108905864,10.063474784736856,10.081365816060227,53142800
2019-12-01,11.807809829711914,11.950934662918279,10.135036848702763,10.653864795621482,69916100
2020-01-01,10.357709884643555,12.281797727570229,10.034030914839073,11.92215538051524,83352800
2020-02-01,8.87418270111084,11.193877833561459,8.4605935999593,10.402663863643077,100243000
2020-03-01,2.5534629821777344,9.05400430576977,1.8521597732915343,9.018040071626439,313623700
2020-04-01,4.6103081703186035,4.774635823368601,2.3005893193001272,2.49230513218514,290272400
2020-05-01,5.477593421936035,5.687567853856384,4.099065535128527,4.573790716270196,152439000
2020-06-01,5.797119617462158,7.120871622207384,5.276748521015012,5.386300284970199,150418100
2020-07-01,5.441076278686523,6.235327236652504,5.14893780015328,5.906671502717607,101017300
2020-08-01,5.62366247177124,6.481818831543608,5.486722983718642,5.495852079772807,72434800
2020-09-01,4.738119125366211,5.833637812076975,4.573791452955621,5.623663346336736,80497200
2020-10-01,3.9803853034973145,5.039386726273999,3.7886694686401445,4.619437796141159,143135100
2020-11-01,5.879283428192139,6.6370170855660335,3.9438672660506264,3.99864314588633,135197400
2020-12-01,7.075224876403809,7.495173742603056,5.842766436610375,6.052740869709997,136318900
2021-01-01,6.892638683319092,8.01554493644565,6.5000775359788925,7.12087174653734,171068900
2021-02-01,8.599822044372559,8.800667387349089,6.956543785902887,7.038707829422379,157596500
2021-03-01,8.618080139160156,9.83228084423603,8.444623393086486,8.773278692792408,163996200
2021-04-01,8.751664161682129,9.346082854914936,8.257839870756102,8.715084616877428,94836400
2021-05-01,9.227200508117676,9.373518709407406,8.129813126319425,8.83396968805757,127274600
2021-06-01,10.845845222473145,11.760334728075016,9.410096977758254,9.41924208212431,147170000
2021-07-01,9.533957481384277,11.35649095726339,8.810439118559868,11.072579163712188,94180400
2021-08-01,9.588912010192871,9.790397588440877,8.453261815411672,9.277524095821535,88104500
2021-09-01,11.695356369018555,11.93347571672694,9.552276125710105,9.62554375168484,143121800
2021-10-01,13.576441764831543,13.677347434681804,11.622534863472525,11.70509444554607,120941100
2021-11-01,13.90667724609375,15.383574283002043,13.493880269098907,13.759905065369468,170828500
2021-12-01,14.227744102478027,15.108377314014403,12.714153801779387,14.429555442706114,131767000
2022-01-01,17.00031852722168,17.68069883954221,14.720124763712947,14.720124763712947,147743900
2022-02-01,18.32430076599121,18.903542809515475,16.44865652280911,17.000316697490867,168988200
2022-03-01,19.16098403930664,19.78619876573642,16.72448691727942,18.55415839393169,217432600
2022-04-01,21.873844146728516,23.08956909823648,18.64112002203198,19.12925275539379,163499900
2022-05-01,27.00383949279785,27.860373572968836,21.22914345788937,21.514655989063623,185580600
2022-06-01,22.555389404296875,28.726117359770665,21.192303805876826,27.215669494395616,181616000
2022-07-01,22.55393409729004,23.44130292685458,18.51456239827959,22.849723119464336,121457800
2022-08-01,22.775775909423828,23.986664645551322,18.995218715742006,21.860677959103224,115602700
2022-09-01,19.614530563354492,23.9034773210802,18.394399781283543,22.295122948073775,140772400
2022-10-01,25.56679916381836,26.1609435108101,20.516566902319084,20.674386715824994,118698500
2022-11-01,24.83340072631836,27.84125914386442,23.236636905850155,26.160943553129115,117060000
2022-12-01,24.487274169921875,25.503305084142443,22.231499357328424,25.40076929968868,94334400
2023-01-01,24.88107681274414,26.210314249681122,22.559592264848444,24.487922027581487,101730500
2023-02-01,23.551836013793945,25.246144871721633,22.213237727171162,24.76874257321336,108170600
2023-03-01,22.072824478149414,24.778102233707735,19.348824644765454,23.289730969846115,165566300
2023-04-01,21.381200790405273,24.28656202038984,20.47856519716376,23.57197461238489,122003800
2023-05-01,20.393945693969727,21.738498384059465,19.096404608317325,21.042714443418173,101000100
2023-06-01,21.155546188354492,22.74456327087003,19.735773762286247,20.356336307007748,91096000
2023-07-01,23.72843360900879,24.258254589436074,20.91848816482555,21.52399785674245,92003000
2023-08-01,25.488203048706055,25.705807908298315,23.274305578742638,23.577060479838224,111512400
2023-09-01,26.7559871673584,27.07766466023899,25.109756247384315,25.82879814428776,97589900
2023-10-01,25.122879028320312,27.747373792442254,24.761536374299332,26.967632949261372,81729000
2023-11-01,22.888254165649414,25.683911844246122,22.27967631430512,25.370113662933587,108773400
2023-12-01,20.995956420898438,23.221071520463376,20.121124827789956,22.821691840702872,135618200
2024-01-01,20.844057083129883,21.906356238234117,18.96828246106735,21.37042141423834,103477400
2024-02-01,22.633697509765625,23.294046922930114,20.049724640426792,20.9110489302064,80854000
2024-03-01,25.916301727294922,26.040714485205346,22.480573240676463,22.93037545821094,107313300
2024-04-01,27.21826171875,28.835186576207064,25.890071148307324,26.159559542419917,95889800
2024-05-01,27.3433837890625,27.73799073173968,25.98632053044299,27.430005004356488,143376000
2024-06-01,26.008358001708984,27.47852226223692,23.977212097741077,27.47852226223692,154495400
2024-07-01,27.100601196289062,27.65586124592564,25.522493882377365,26.6037890839757,78826500
2024-08-01,24.343780517578125,27.324651108417452,23.778778878033073,27.22723850624088,103673500
2024-09-01,22.03506851196289,23.96386709499209,21.002477795046104,23.92490056619084,160246200
2024-10-01,21.990447998046875,24.858340431385756,21.53865763529582,21.98062622407683,94884800
2024-11-01,21.784196853637695,22.540456606501664,20.969008328942422,22.02973558846533,108045800
2024-12-01,21.401155471801758,22.07884098190222,20.055602478454247,21.803838817795974,107759100
2025-01-01,20.819278717041016,22.750656870625296,20.49242999017997,21.86915615951358,103163500
2025-02-01,19.818923950195312,22.19600587803531,19.28407952463529,20.056631954065782,101256300
2025-03-01,19.809019088745117,20.601379096640812,17.263560438103013,19.868445617053474,161007700
